speciesId,phylum,class,subclass,order,sub-order,infraorder,section,subsection,superfamily,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,taxonName,source_file,taxon,superorder,domain,kingdom,section/parvorder,Column2,infraclass,commonName,species2,clade 1,clade 2,clade 3,genericName
A-Vert-Pisces-000531,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobionellidae,,,,,,"",Amblyopinae sp. SEA-6843,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobionellidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000532,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobionellidae,,,,,,"",Amblyopinae sp. SEA-8765,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobionellidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000533,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobionellidae,,,Brachyamblyopus,,brachysoma,"",Brachyamblyopus brachysoma,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobionellidae,,Eukarya,Animalia,,,,,,,,,Brachyamblyopus
A-Vert-Pisces-000534,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobionellidae,,,Trypauchen,,paleos,"",Trypauchen cf. paleos,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobionellidae,,Eukarya,Animalia,,,,,,,,,Trypauchen
A-Vert-Pisces-000535,Chordata,Actinopterygii,,Perciformes,,,,,,Labridae,,,,,,"",Labridae sp. SS-2085,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Labridae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000537,Chordata,Actinopterygii,,Perciformes,,,,,,Nemipteridae,,,Scolopsis,,monogramma,"",Scolopsis monogramma,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Nemipteridae,,Eukarya,Animalia,,,,,,,,,Scolopsis
A-Vert-Pisces-000539,Chordata,Actinopterygii,,Perciformes,,,,,,Lutjanidae,,,Lutjanus,,carponotatus,"",Lutjanus carponotatus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Lutjanidae,,Eukarya,Animalia,,,,,,,,,Lutjanus
A-Vert-Pisces-000540,Chordata,Actinopterygii,,Perciformes,,,,,,Labridae,,,,,,"",Labridae sp. SS-3712,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Labridae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000542,Chordata,Actinopterygii,,Perciformes,,,,,,Labridae,,,Pteragogus,,,"",Pteragogus sp. SS-4836,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Labridae,,Eukarya,Animalia,,,,,,,,,Pteragogus
A-Vert-Pisces-000543,Chordata,Actinopterygii,,Perciformes,,,,,,Pseudochromidae,,,Pseudochromis,,ransonneti,"",Pseudochromis ransonneti,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Pseudochromidae,,Eukarya,Animalia,,,,,,,,,Pseudochromis
A-Vert-Pisces-000544,Chordata,Actinopterygii,,Pleuronectiformes,,,,,,Soleidae,,,Zebrias,,zebra,"",Zebrias zebra,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Pleuronectiformes-Soleidae,,Eukarya,Animalia,,,,,,,,,Zebrias
A-Vert-Pisces-000545,Chordata,Actinopterygii,,Clupeiformes,,,,,,Engraulidae,,,Stolephorus,,,"",Stolephorus sp. JS-1860,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Clupeiformes-Engraulidae,,Eukarya,Animalia,,,,,,,,,Stolephorus
A-Vert-Pisces-000546,Chordata,Chondrichthyes,Elasmobranchii,Orectolobiformes,,,,,,Hemiscylliidae,,,,,,"",Hemiscylliidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Orectolobiformes-Hemiscylliidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000547,Chordata,Actinopterygii,,Perciformes,,,,,,Pseudochromidae,,,,,,"",Congrogadinae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Pseudochromidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000548,Chordata,Chondrichthyes,Elasmobranchii,Carcharhiniformes,,,,,,Carcharhinidae,,,Carcharhinus,,melanopterus,"",Carcharhinus melanopterus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Carcharhiniformes-Carcharhinidae,,Eukarya,Animalia,,,,,,,,,Carcharhinus
A-Vert-Pisces-000549,Chordata,Actinopterygii,,Perciformes,,,,,,Pseudochromidae,,,,,,"",Congrogadinae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Pseudochromidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000550,Chordata,Actinopterygii,,Tetraodontiformes,,,,,,Ostraciidae,,,,,,"",Ostraciidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Tetraodontiformes-Ostraciidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000551,Chordata,Actinopterygii,,Perciformes,,,,,,Apogonidae,,,,,,"",Apogonidae sp. 1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Apogonidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000552,Chordata,Actinopterygii,,Perciformes,,,,,,Apogonidae,,,,,,"",Apogonidae sp. 2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Apogonidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000553,Chordata,Actinopterygii,,Perciformes,,,,,,Apogonidae,,,,,,"",Apogonidae sp. 3,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Apogonidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000554,Chordata,Actinopterygii,,Perciformes,,,,,,Apogonidae,,,,,,"",Apogonidae sp. 4,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Apogonidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000555,Chordata,Actinopterygii,,Perciformes,,,,,,Apogonidae,,,,,,"",Apogonidae sp. 5,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Apogonidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000556,Chordata,Actinopterygii,,Siluriformes,,,,,,Plotosidae,,,,,,"",Plotosidae sp. 1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Siluriformes-Plotosidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000557,Chordata,Actinopterygii,,Siluriformes,,,,,,Plotosidae,,,,,,"",Plotosidae sp. 2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Siluriformes-Plotosidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000559,Chordata,Actinopterygii,,Tetraodontiformes,,,,,,Monacanthidae,,,,,,"",Monacanthidae sp.  1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Tetraodontiformes-Monacanthidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000560,Chordata,Actinopterygii,,Tetraodontiformes,,,,,,Monacanthidae,,,,,,"",Monacanthidae sp.  2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Tetraodontiformes-Monacanthidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000561,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000562,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000563,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 3,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000564,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 4,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000565,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 5,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000566,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 6,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000567,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 7,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000568,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 8,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000569,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 9,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000570,Chordata,Actinopterygii,,,,,,,,,,,,,,"",Actinopterygii sp. 10,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Unidentified-Unidentified,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000571,Chordata,Actinopterygii,,Scorpaeniformes,,,,,,Platycephalidae,,,,,,"",Platycephalidae sp. 1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Scorpaeniformes-Platycephalidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000572,Chordata,Actinopterygii,,Scorpaeniformes,,,,,,Platycephalidae,,,,,,"",Platycephalidae sp. 2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Scorpaeniformes-Platycephalidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000573,Chordata,Actinopterygii,,Lophiiformes,,,,,,Antennariidae,,,,,,"",Antennariidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Lophiiformes-Antennariidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000574,Chordata,Actinopterygii,,Lophiiformes,,,,,,Antennariidae,,,,,,"",Antennariidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Lophiiformes-Antennariidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000578,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobiidae,,,Istigobius,,,"",Istigobius sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobiidae,,Eukarya,Animalia,,,,,,,,,Istigobius
A-Vert-Pisces-000581,Chordata,Actinopterygii,,Beloniformes,,,,,,Hemiramphidae,,,,,,"",Hemiramphidae sp. 1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Hemiramphidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000582,Chordata,Actinopterygii,,Beloniformes,,,,,,Hemiramphidae,,,,,,"",Hemiramphidae sp. 2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Hemiramphidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000583,Chordata,Actinopterygii,,Beloniformes,,,,,,Hemiramphidae,,,,,,"",Hemiramphidae sp. 3,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Hemiramphidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000584,Chordata,Actinopterygii,,Beloniformes,,,,,,Hemiramphidae,,,,,,"",Hemiramphidae sp. 4,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Hemiramphidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000585,Chordata,Actinopterygii,,Perciformes,,,,,,Siganidae,,,,,,"",Siganidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Siganidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000586,Chordata,Actinopterygii,,Scorpaeniformes,,,,,,Scorpaenidae,,,,,,"",Scorpaenidae sp. 1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Scorpaeniformes-Scorpaenidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000587,Chordata,Actinopterygii,,Scorpaeniformes,,,,,,Scorpaenidae,,,,,,"",Scorpaenidae sp. 2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Scorpaeniformes-Scorpaenidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000588,Chordata,Actinopterygii,,Scorpaeniformes,,,,,,Scorpaenidae,,,,,,"",Scorpaenidae sp. 3,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Scorpaeniformes-Scorpaenidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000589,Chordata,Actinopterygii,,Scorpaeniformes,,,,,,Scorpaenidae,,,,,,"",Scorpaenidae sp. 4,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Scorpaeniformes-Scorpaenidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000590,Chordata,Actinopterygii,,Scorpaeniformes,,,,,,Scorpaenidae,,,,,,"",Scorpaenidae sp. 5,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Scorpaeniformes-Scorpaenidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000591,Chordata,Actinopterygii,,Scorpaeniformes,,,,,,Synanceiidae,,,,,,"",Synanceiidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Scorpaeniformes-Synanceiidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000592,Chordata,Actinopterygii,,Perciformes,,,,,,Haemulidae,,,,,,"",Haemulidae sp. 1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Haemulidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000593,Chordata,Actinopterygii,,Perciformes,,,,,,Haemulidae,,,,,,"",Haemulidae sp. 2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Haemulidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000594,Chordata,Actinopterygii,,Batrachoidiformes,,,,,,Batrachoididae,,,,,,"",Batrachoididae sp. 1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Batrachoidiformes-Batrachoididae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000595,Chordata,Actinopterygii,,Batrachoidiformes,,,,,,Batrachoididae,,,,,,"",Batrachoididae sp. 2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Batrachoidiformes-Batrachoididae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000596,Chordata,Actinopterygii,,Batrachoidiformes,,,,,,Batrachoididae,,,,,,"",Batrachoididae sp. 3,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Batrachoidiformes-Batrachoididae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000597,Chordata,Actinopterygii,,Perciformes,,,,,,Labridae,,,,,,"",Labridae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Labridae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000598,Chordata,Chondrichthyes,Elasmobranchii,Myliobatiformes,,,,,,Dasyatidae,,,,,,"",Dasyatidae sp. 1,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Myliobatiformes-Dasyatidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-001000,Chordata,Chondrichthyes,Elasmobranchii,Myliobatiformes,,,,,,Dasyatidae,,,,,,"",Dasyatidae sp. 2,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Myliobatiformes-Dasyatidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000599,Chordata,Actinopterygii,,Lophiiformes,,,,,,Antennariidae,,,,,,"",Antennariidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Lophiiformes-Antennariidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000600,Chordata,Actinopterygii,,Perciformes,,,,,,Apogonidae,,,Apogonichthyoides,,melas,"",Apogonichthyoides melas,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Apogonidae,,Eukarya,Animalia,,,,,,,,,Apogonichthyoides
A-Vert-Pisces-000601,Chordata,Actinopterygii,,Siluriformes,,,,,,Ariidae,,,,,,"",Ariidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Siluriformes-Ariidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000602,Chordata,Actinopterygii,,Siluriformes,,,,,,Ariidae,,,,,,"",Ariidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Siluriformes-Ariidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000603,Chordata,Actinopterygii,,Atheriniformes,,,,,,Atherinidae,,,Atherinomorus,,duodecimalis,"",Atherinomorus duodecimalis,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Atheriniformes-Atherinidae,,Eukarya,Animalia,,,,,,,,,Atherinomorus
A-Vert-Pisces-000604,Chordata,Actinopterygii,,Batrachoidiformes,,,,,,Batrachoididae,,,Batrachomoeus,,trispinosus,"",Batrachomoeus trispinosus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Batrachoidiformes-Batrachoididae,,Eukarya,Animalia,,,,,,,,,Batrachomoeus
A-Vert-Pisces-000605,Chordata,Actinopterygii,,Beloniformes,,,,,,Belonidae,,,,,,"",Belonidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Belonidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000606,Chordata,Actinopterygii,,Beloniformes,,,,,,Belonidae,,,,,,"",Belonidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Belonidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000607,Chordata,Actinopterygii,,Perciformes,,,,,,Blenniidae,,,,,,"",Blenniidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Blenniidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000608,Chordata,Actinopterygii,,Ophidiiformes,,,,,,Bythitidae,,,Dinematichthys,,iluocoeteoides,"",Dinematichthys iluocoeteoides,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Ophidiiformes-Bythitidae,,Eukarya,Animalia,,,,,,,,,Dinematichthys
A-Vert-Pisces-000609,Chordata,Actinopterygii,,Perciformes,,,,,,Callionymidae,,,Callionymus,,enneactis,"",Callionymus enneactis,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Callionymidae,,Eukarya,Animalia,,,,,,,,,Callionymus
A-Vert-Pisces-000610,Chordata,Actinopterygii,,Perciformes,,,,,,Callionymidae,,,Callionymus,,erythraeus,"",Callionymus erythraeus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Callionymidae,,Eukarya,Animalia,,,,,,,,,Callionymus
A-Vert-Pisces-000611,Chordata,Actinopterygii,,Perciformes,,,,,,Callionymidae,,,Dactylopus,,kuiteri,"",Dactylopus kuiteri,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Callionymidae,,Eukarya,Animalia,,,,,,,,,Dactylopus
A-Vert-Pisces-000612,Chordata,Actinopterygii,,Syngnathiformes,,,,,,Centriscidae,,,Aeoliscus,,strigatus,"",Aeoliscus strigatus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Syngnathiformes-Centriscidae,,Eukarya,Animalia,,,,,,,,,Aeoliscus
A-Vert-Pisces-000613,Chordata,Actinopterygii,,Pleuronectiformes,,,,,,Cynoglossidae,,,,,,"",Cynoglossidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Pleuronectiformes-Cynoglossidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000614,Chordata,Chondrichthyes,Elasmobranchii,Myliobatiformes,,,,,,Dasyatidae,,,Himantura,,undulata,"",Himantura undulata,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Myliobatiformes-Dasyatidae,,Eukarya,Animalia,,,,,,,,,Himantura
A-Vert-Pisces-000615,Chordata,Chondrichthyes,Elasmobranchii,Myliobatiformes,,,,,,Dasyatidae,,,Neotrygon,,kuhlii,"",Neotrygon kuhlii,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Myliobatiformes-Dasyatidae,,Eukarya,Animalia,,,,,,,,,Neotrygon
A-Vert-Pisces-000616,Chordata,Actinopterygii,,Perciformes,,,,,,Drepaneidae,,,Drepane,,,"",Drepane sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Drepaneidae,,Eukarya,Animalia,,,,,,,,,Drepane
A-Vert-Pisces-000617,Chordata,Actinopterygii,,Perciformes,,,,,,Ephippidae,,,Platax,,,"",Platax sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Ephippidae,,Eukarya,Animalia,,,,,,,,,Platax
A-Vert-Pisces-000618,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobiidae,,,Bathygobius,,,"",Bathygobius sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobiidae,,Eukarya,Animalia,,,,,,,,,Bathygobius
A-Vert-Pisces-000619,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobiidae,,,Psammogobius,,biocellatus,"",Psammogobius biocellatus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobiidae,,Eukarya,Animalia,,,,,,,,,Psammogobius
A-Vert-Pisces-000620,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobionellidae,,,Periophthalmodon,,schlosseri,"",Periophthalmodon schlosseri,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobionellidae,,Eukarya,Animalia,,,,,,,,,Periophthalmodon
A-Vert-Pisces-000621,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobionellidae,,,Periophthalmus,,argentilineatus,"",Periophthalmus argentilineatus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobionellidae,,Eukarya,Animalia,,,,,,,,,Periophthalmus
A-Vert-Pisces-000622,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobionellidae,,,Periophthalmus,,chrysospilos,"",Periophthalmus chrysospilos,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobionellidae,,Eukarya,Animalia,,,,,,,,,Periophthalmus
A-Vert-Pisces-000623,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobionellidae,,,Periophthalmus,,gracilis,"",Periophthalmus gracilis,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobionellidae,,Eukarya,Animalia,,,,,,,,,Periophthalmus
A-Vert-Pisces-000625,Chordata,Actinopterygii,,Gobiiformes,,,,,,Gobionellidae,,,Scartelaos,,histophorus,"",Scartelaos histophorus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Gobiiformes-Gobionellidae,,Eukarya,Animalia,,,,,,,,,Scartelaos
A-Vert-Pisces-000626,Chordata,Actinopterygii,,Perciformes,,,,,,Haemulidae,,,Plectorhinchus,,gibbosus,"",Plectorhinchus gibbosus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Haemulidae,,Eukarya,Animalia,,,,,,,,,Plectorhinchus
A-Vert-Pisces-000627,Chordata,Actinopterygii,,Beloniformes,,,,,,Hemiramphidae,,,Hyporhamphus,,quoyi,"",Hyporhamphus quoyi,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Hemiramphidae,,Eukarya,Animalia,,,,,,,,,Hyporhamphus
A-Vert-Pisces-000628,Chordata,Actinopterygii,,Beloniformes,,,,,,Hemiramphidae,,,Hemiramphus,,far,"",Hemiramphus far,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Hemiramphidae,,Eukarya,Animalia,,,,,,,,,Hemiramphus
A-Vert-Pisces-000629,Chordata,Actinopterygii,,Beloniformes,,,,,,Zenarchopteridae,,,Zenarchopterus,,buffonis,"",Zenarchopterus buffonis,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Zenarchopteridae,,Eukarya,Animalia,,,,,,,,,Zenarchopterus
A-Vert-Pisces-000630,Chordata,Actinopterygii,,Beloniformes,,,,,,Hemiramphidae,,,,,,"",Hemiramphidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Hemiramphidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000631,Chordata,Actinopterygii,,Beloniformes,,,,,,Hemiramphidae,,,,,,"",Hemiramphidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Hemiramphidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000632,Chordata,Actinopterygii,,Beloniformes,,,,,,Hemiramphidae,,,,,,"",Hemiramphidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Beloniformes-Hemiramphidae,,Eukarya,Animalia,,,,,,,,,
A-Vert-Pisces-000634,Chordata,Actinopterygii,,Perciformes,,,,,,Labridae,,,Pteragogus,,,"",Pteragogus sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Labridae,,Eukarya,Animalia,,,,,,,,,Pteragogus
A-Vert-Pisces-000635,Chordata,Actinopterygii,,Perciformes,,,,,,Nemipteridae,,,Scolopsis,,,"",Scolopsis sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Perciformes-Nemipteridae,,Eukarya,Animalia,,,,,,,,,Scolopsis
A-Vert-Pisces-000636,Chordata,Actinopterygii,,Tetraodontiformes,,,,,,Monacanthidae,,,Anacanthus,,barbatus,"",Anacanthus barbatus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Tetraodontiformes-Monacanthidae,,Eukarya,Animalia,,,,,,,,,Anacanthus
A-Vert-Pisces-000637,Chordata,Actinopterygii,,Tetraodontiformes,,,,,,Monacanthidae,,,Pseudomonacanthus,,macrurus,"",Pseudomonacanthus macrurus,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Tetraodontiformes-Monacanthidae,,Eukarya,Animalia,,,,,,,,,Pseudomonacanthus
A-Vert-Pisces-000638,Chordata,Actinopterygii,,Mugiliformes,,,,,,Mugilidae,,,,,,"",Mugilidae sp.,(checked) Database - A-Vert-Fish.xlsx,A-Vert-Fish-Mugiliformes-Mugilidae,,Eukarya,Animalia,,,,,,,,,
